date,category,amount,note,cat_mean,cat_std,z_score,amount_feature,anomaly_score,is_anomaly
2024-04-02,Utilities,101.85,Utilities purchase,108.79351851851852,26.564199726897385,-0.2613863240716385,101.85,1,✅ Normal
2024-04-02,Transport,34.24,Transport purchase,37.24791304347826,81.98109806209021,-0.03669032392320668,34.24,1,✅ Normal
2024-04-02,Shopping,158.04,Shopping purchase,162.02254098360655,248.01568525964717,-0.01605761740204955,158.04,1,✅ Normal
2024-04-03,Transport,48.59,Transport purchase,37.24791304347826,81.98109806209021,0.13835002487929057,48.59,1,✅ Normal
2024-04-04,Groceries,114.31,Groceries purchase,83.44836956521739,43.79490760895957,0.7046853645712209,114.31,1,✅ Normal
2024-04-05,Healthcare,95.32,Healthcare purchase,66.80322314049586,66.93434885785321,0.4260409990700663,95.32,1,✅ Normal
2024-04-05,Utilities,66.84,Utilities purchase,108.79351851851852,26.564199726897385,-1.5793255189253375,66.84,1,✅ Normal
2024-04-05,Utilities,69.17,Utilities purchase,108.79351851851852,26.564199726897385,-1.4916134845349027,69.17,1,✅ Normal
2024-04-05,Shopping,173.05,Shopping purchase,162.02254098360655,248.01568525964717,0.04446274841387083,173.05,1,✅ Normal
2024-04-06,Groceries,67.78,Groceries purchase,83.44836956521739,43.79490760895957,-0.3577669281807539,67.78,1,✅ Normal
2024-04-07,Dining,34.51,Dining purchase,43.48278260869565,62.29966675796977,-0.14402617342327595,34.51,1,✅ Normal
2024-04-07,Healthcare,85.79,Healthcare purchase,66.80322314049586,66.93434885785321,0.28366268117175364,85.79,1,✅ Normal
2024-04-07,Entertainment,14.83,Entertainment purchase,48.73046511627906,56.86604519972332,-0.5961459953336795,14.83,1,✅ Normal
2024-04-07,Entertainment,10.89,Entertainment purchase,48.73046511627906,56.86604519972332,-0.6654316294262569,10.89,1,✅ Normal
2024-04-08,Rent,1082.92,Rent purchase,1001.6860483870968,118.48075726455069,0.6856299156792138,1082.92,1,✅ Normal
2024-04-08,Healthcare,34.09,Healthcare purchase,66.80322314049586,66.93434885785321,-0.488735958423501,34.09,1,✅ Normal
2024-04-08,Shopping,130.86,Shopping purchase,162.02254098360655,248.01568525964717,-0.12564746036518828,130.86,1,✅ Normal
2024-04-09,Dining,27.55,Dining purchase,43.48278260869565,62.29966675796977,-0.25574426698931624,27.55,1,✅ Normal
2024-04-09,Rent,974.23,Rent purchase,1001.6860483870968,118.48075726455069,-0.23173424124722045,974.23,1,✅ Normal
2024-04-09,Shopping,78.01,Shopping purchase,162.02254098360655,248.01568525964717,-0.3387388216824027,78.01,1,✅ Normal
2024-04-09,Utilities,134.77,Utilities purchase,108.79351851851852,26.564199726897385,0.9778755523803411,134.77,1,✅ Normal
2024-04-10,Utilities,127.54,Utilities purchase,108.79351851851852,26.564199726897385,0.7057047332203225,127.54,1,✅ Normal
2024-04-10,Healthcare,46.91,Healthcare purchase,66.80322314049586,66.93434885785321,-0.297204999823672,46.91,1,✅ Normal
2024-04-10,Rent,1140.38,Rent purchase,1001.6860483870968,118.48075726455069,1.1706031832934647,1140.38,1,✅ Normal
2024-04-10,Transport,29.5,Transport purchase,37.24791304347826,81.98109806209021,-0.09450852972974585,29.5,1,✅ Normal
2024-04-11,Shopping,81.26,Shopping purchase,162.02254098360655,248.01568525964717,-0.32563481176223347,81.26,1,✅ Normal
2024-04-11,Shopping,120.04,Shopping purchase,162.02254098360655,248.01568525964717,-0.16927373339172114,120.04,1,✅ Normal
2024-04-11,Utilities,67.71,Utilities purchase,108.79351851851852,26.564199726897385,-1.5465746734662484,67.71,1,✅ Normal
2024-04-12,Groceries,47.44,Groceries purchase,83.44836956521739,43.79490760895957,-0.8222044874881936,47.44,1,✅ Normal
2024-04-12,Rent,979.27,Rent purchase,1001.6860483870968,118.48075726455069,-0.18919568801408776,979.27,1,✅ Normal
2024-04-12,Utilities,122.15,Utilities purchase,108.79351851851852,26.564199726897385,0.5028000699737804,122.15,1,✅ Normal
2024-04-12,Rent,1022.07,Rent purchase,1001.6860483870968,118.48075726455069,0.17204440690220107,1022.07,1,✅ Normal
2024-04-13,Healthcare,75.34,Healthcare purchase,66.80322314049586,66.93434885785321,0.12753955189186172,75.34,1,✅ Normal
2024-04-13,Shopping,139.51,Shopping purchase,162.02254098360655,248.01568525964717,-0.09077063396227629,139.51,1,✅ Normal
2024-04-14,Rent,1021.39,Rent purchase,1001.6860483870968,118.48075726455069,0.166305078291381,1021.39,1,✅ Normal
2024-04-14,Entertainment,39.79,Entertainment purchase,48.73046511627906,56.86604519972332,-0.15721974483856957,39.79,1,✅ Normal
2024-04-14,Entertainment,34.63,Entertainment purchase,48.73046511627906,56.86604519972332,-0.2479593062390009,34.63,1,✅ Normal
2024-04-15,Transport,17.66,Transport purchase,37.24791304347826,81.98109806209021,-0.23893206490894914,17.66,1,✅ Normal
2024-04-15,Utilities,88.4,Utilities purchase,108.79351851851852,26.564199726897385,-0.7677068659391689,88.4,1,✅ Normal
2024-04-15,Shopping,75.19,Shopping purchase,162.02254098360655,248.01568525964717,-0.35010907029005733,75.19,1,✅ Normal
2024-04-15,Utilities,70.86,Utilities purchase,108.79351851851852,26.564199726897385,-1.427994026114373,70.86,1,✅ Normal
2024-04-16,Entertainment,22.56,Entertainment purchase,48.73046511627906,56.86604519972332,-0.4602125050962116,22.56,1,✅ Normal
2024-04-16,Shopping,150.43,Shopping purchase,162.02254098360655,248.01568525964717,-0.04674116063050742,150.43,1,✅ Normal
2024-04-16,Shopping,196.49,Shopping purchase,162.02254098360655,248.01568525964717,0.1389728999611841,196.49,1,✅ Normal
2024-04-16,Utilities,86.66,Utilities purchase,108.79351851851852,26.564199726897385,-0.833208556857348,86.66,1,✅ Normal
2024-04-17,Transport,20.97,Transport purchase,37.24791304347826,81.98109806209021,-0.19855690431408743,20.97,1,✅ Normal
2024-04-18,Shopping,145.54,Shopping purchase,162.02254098360655,248.01568525964717,-0.06645765555654681,145.54,1,✅ Normal
2024-04-19,Rent,841.04,Rent purchase,1001.6860483870968,118.48075726455069,-1.355883031945829,841.04,1,✅ Normal
2024-04-19,Groceries,85.93,Groceries purchase,83.44836956521739,43.79490760895957,0.05666481721895273,85.93,1,✅ Normal
2024-04-20,Rent,976.19,Rent purchase,1001.6860483870968,118.48075726455069,-0.2151914705454462,976.19,1,✅ Normal
2024-04-20,Transport,48.62,Transport purchase,37.24791304347826,81.98109806209021,0.13871596289072427,48.62,1,✅ Normal
2024-04-20,Shopping,189.39,Shopping purchase,162.02254098360655,248.01568525964717,0.11034567828942954,189.39,1,✅ Normal
2024-04-20,Rent,845.63,Rent purchase,1001.6860483870968,118.48075726455069,-1.317142563822797,845.63,1,✅ Normal
2024-04-21,Healthcare,59.34,Healthcare purchase,66.80322314049586,66.93434885785321,-0.1115006460486426,59.34,1,✅ Normal
2024-04-22,Transport,15.97,Transport purchase,37.24791304347826,81.98109806209021,-0.2595465728863861,15.97,1,✅ Normal
2024-04-23,Dining,40.11,Dining purchase,43.48278260869565,62.29966675796977,-0.05413805216324345,40.11,1,✅ Normal
2024-04-23,Healthcare,68.51,Healthcare purchase,66.80322314049586,66.93434885785321,0.025499267396008957,68.51,1,✅ Normal
2024-04-23,Dining,59.73,Dining purchase,43.48278260869565,62.29966675796977,0.26079140125137024,59.73,1,✅ Normal
2024-04-24,Healthcare,56.04,Healthcare purchase,66.80322314049586,66.93434885785321,-0.16080268687387167,56.04,1,✅ Normal
2024-04-24,Rent,918.94,Rent purchase,1001.6860483870968,118.48075726455069,-0.6983922984416495,918.94,1,✅ Normal
2024-04-25,Shopping,122.35,Shopping purchase,162.02254098360655,248.01568525964717,-0.15995980634077012,122.35,1,✅ Normal
2024-04-25,Groceries,88.77,Groceries purchase,83.44836956521739,43.79490760895957,0.12151253936414072,88.77,1,✅ Normal
2024-04-25,Dining,57.64,Dining purchase,43.48278260869565,62.29966675796977,0.2272438702811082,57.64,1,✅ Normal
2024-04-25,Utilities,116.3,Utilities purchase,108.79351851851852,26.564199726897385,0.28257886774886876,116.3,1,✅ Normal
2024-04-26,Transport,32.08,Transport purchase,37.24791304347826,81.98109806209021,-0.06303786074643976,32.08,1,✅ Normal
2024-04-26,Dining,22.07,Dining purchase,43.48278260869565,62.29966675796977,-0.34370621422234804,22.07,1,✅ Normal
2024-04-26,Transport,10.11,Transport purchase,37.24791304347826,81.98109806209021,-0.3310264644531202,10.11,1,✅ Normal
2024-04-27,Rent,828.47,Rent purchase,1001.6860483870968,118.48075726455069,-1.4619762093546544,828.47,1,✅ Normal
2024-04-27,Rent,916.5,Rent purchase,1001.6860483870968,118.48075726455069,-0.7189863599275318,916.5,1,✅ Normal
2024-04-27,Shopping,146.54,Shopping purchase,162.02254098360655,248.01568525964717,-0.062425652504187024,146.54,1,✅ Normal
2024-04-27,Utilities,85.93,Utilities purchase,108.79351851851852,26.564199726897385,-0.8606891513230203,85.93,1,✅ Normal
2024-04-28,Shopping,161.81,Shopping purchase,162.02254098360655,248.01568525964717,-0.0008569658946531371,161.81,1,✅ Normal
2024-04-28,Utilities,98.26,Utilities purchase,108.79351851851852,26.564199726897385,-0.3965306174028229,98.26,1,✅ Normal
2024-04-29,Transport,12.86,Transport purchase,37.24791304347826,81.98109806209021,-0.2974821467383559,12.86,1,✅ Normal
2024-04-29,Transport,46.34,Transport purchase,37.24791304347826,81.98109806209021,0.11090467402175616,46.34,1,✅ Normal
2024-04-30,Shopping,127.11,Shopping purchase,162.02254098360655,248.01568525964717,-0.14076747181153754,127.11,1,✅ Normal
2024-04-30,Shopping,99.05,Shopping purchase,162.02254098360655,248.01568525964717,-0.253905477460753,99.05,1,✅ Normal
2024-05-01,Shopping,145.95,Shopping purchase,162.02254098360655,248.01568525964717,-0.0648045343050793,145.95,1,✅ Normal
2024-05-01,Shopping,110.08,Shopping purchase,162.02254098360655,248.01568525964717,-0.2094324837932246,110.08,1,✅ Normal
2024-05-01,Rent,975.1,Rent purchase,1001.6860483870968,118.48075726455069,-0.22439127670102485,975.1,1,✅ Normal
2024-05-01,Groceries,111.15,Groceries purchase,83.44836956521739,43.79490760895957,0.6325308568322088,111.15,1,✅ Normal
2024-05-02,Shopping,24.66,Shopping purchase,162.02254098360655,248.01568525964717,-0.553846184525797,24.66,1,✅ Normal
2024-05-02,Utilities,146.57,Utilities purchase,108.79351851851852,26.564199726897385,1.4220824218254604,146.57,1,✅ Normal
2024-05-02,Groceries,119.97,Groceries purchase,83.44836956521739,43.79490760895957,0.8339241347619833,119.97,1,✅ Normal
2024-05-03,Rent,1166.43,Rent purchase,1001.6860483870968,118.48075726455069,1.3904701102226538,1166.43,1,✅ Normal
2024-05-03,Groceries,101.05,Groceries purchase,83.44836956521739,43.79490760895957,0.40191043652713776,101.05,1,✅ Normal
2024-05-03,Transport,28.82,Transport purchase,37.24791304347826,81.98109806209021,-0.10280312465557848,28.82,1,✅ Normal
2024-05-04,Healthcare,70.78,Healthcare purchase,66.80322314049586,66.93434885785321,0.05941309547881795,70.78,1,✅ Normal
2024-05-04,Rent,1187.62,Rent purchase,1001.6860483870968,118.48075726455069,1.5693177179627493,1187.62,-1,🚨 ANOMALY
2024-05-05,Entertainment,38.58,Entertainment purchase,48.73046511627906,56.86604519972332,-0.1784978202832444,38.58,1,✅ Normal
2024-05-05,Entertainment,56.91,Entertainment purchase,48.73046511627906,56.86604519972332,0.14383864492410192,56.91,1,✅ Normal
2024-05-05,Transport,23.19,Transport purchase,37.24791304347826,81.98109806209021,-0.17147749146798677,23.19,1,✅ Normal
2024-05-05,Rent,915.29,Rent purchase,1001.6860483870968,118.48075726455069,-0.7291989887791375,915.29,1,✅ Normal
2024-05-06,Groceries,76.39,Groceries purchase,83.44836956521739,43.79490760895957,-0.1611687282969262,76.39,1,✅ Normal
2024-05-06,Entertainment,27.67,Entertainment purchase,48.73046511627906,56.86604519972332,-0.3703522030116758,27.67,1,✅ Normal
2024-05-06,Dining,58.66,Dining purchase,43.48278260869565,62.29966675796977,0.24361634951061403,58.66,1,✅ Normal
2024-05-06,Healthcare,89.19,Healthcare purchase,66.80322314049586,66.93434885785321,0.3344587232341107,89.19,1,✅ Normal
2024-05-07,Rent,965.3,Rent purchase,1001.6860483870968,118.48075726455069,-0.30710513020989516,965.3,1,✅ Normal
2024-05-08,Entertainment,53.58,Entertainment purchase,48.73046511627906,56.86604519972332,0.08527997448545148,53.58,1,✅ Normal
2024-05-08,Rent,1050.16,Rent purchase,1001.6860483870968,118.48075726455069,0.4091293196638494,1050.16,1,✅ Normal
2024-05-09,Utilities,84.04,Utilities purchase,108.79351851851852,26.564199726897385,-0.9318375397341455,84.04,1,✅ Normal
2024-05-10,Entertainment,650.0,Concert tickets,48.73046511627906,56.86604519972332,10.573436798215157,650.0,-1,🚨 ANOMALY
2024-05-10,Shopping,98.86,Shopping purchase,162.02254098360655,248.01568525964717,-0.25467155804070135,98.86,1,✅ Normal
2024-05-10,Rent,848.57,Rent purchase,1001.6860483870968,118.48075726455069,-1.2923284077701356,848.57,1,✅ Normal
2024-05-11,Transport,22.43,Transport purchase,37.24791304347826,81.98109806209021,-0.1807479210909762,22.43,1,✅ Normal
2024-05-11,Groceries,84.18,Groceries purchase,83.44836956521739,43.79490760895957,0.01670583350272759,84.18,1,✅ Normal
2024-05-12,Utilities,149.3,Utilities purchase,108.79351851851852,26.564199726897385,1.5248523161970864,149.3,1,✅ Normal
2024-05-13,Rent,1178.82,Rent purchase,1001.6860483870968,118.48075726455069,1.495044053587438,1178.82,-1,🚨 ANOMALY
2024-05-14,Rent,1173.06,Rent purchase,1001.6860483870968,118.48075726455069,1.4464285641781434,1173.06,1,✅ Normal
2024-05-14,Shopping,111.6,Shopping purchase,162.02254098360655,248.01568525964717,-0.20330383915363776,111.6,1,✅ Normal
2024-05-15,Healthcare,86.78,Healthcare purchase,66.80322314049586,66.93434885785321,0.29845329341932225,86.78,1,✅ Normal
2024-05-15,Rent,897.49,Rent purchase,1001.6860483870968,118.48075726455069,-0.879434355356472,897.49,1,✅ Normal
2024-05-15,Transport,25.34,Transport purchase,37.24791304347826,81.98109806209021,-0.14525193398189837,25.34,1,✅ Normal
2024-05-16,Dining,27.43,Dining purchase,43.48278260869565,62.29966675796977,-0.257670441016317,27.43,1,✅ Normal
2024-05-16,Healthcare,47.19,Healthcare purchase,66.80322314049586,66.93434885785321,-0.29302179635971315,47.19,1,✅ Normal
2024-05-17,Shopping,170.75,Shopping purchase,162.02254098360655,248.01568525964717,0.03518914139344329,170.75,1,✅ Normal
2024-05-17,Groceries,62.63,Groceries purchase,83.44836956521739,43.79490760895957,-0.4753605088313593,62.63,1,✅ Normal
2024-05-17,Rent,1146.1,Rent purchase,1001.6860483870968,118.48075726455069,1.2188810651374156,1146.1,1,✅ Normal
2024-05-18,Healthcare,56.43,Healthcare purchase,66.80322314049586,66.93434885785321,-0.15497608204907187,56.43,1,✅ Normal
2024-05-18,Entertainment,70.87,Entertainment purchase,48.73046511627906,56.86604519972332,0.38932784592216835,70.87,1,✅ Normal
2024-05-18,Utilities,111.46,Utilities purchase,108.79351851851852,26.564199726897385,0.10037876197646349,111.46,1,✅ Normal
2024-05-18,Rent,938.05,Rent purchase,1001.6860483870968,118.48075726455069,-0.5371002840993544,938.05,1,✅ Normal
2024-05-19,Healthcare,23.49,Healthcare purchase,66.80322314049586,66.93434885785321,-0.6471000895590853,23.49,1,✅ Normal
2024-05-19,Rent,1082.09,Rent purchase,1001.6860483870968,118.48075726455069,0.6786245586983594,1082.09,1,✅ Normal
2024-05-20,Healthcare,99.07,Healthcare purchase,66.80322314049586,66.93434885785321,0.48206604546237203,99.07,1,✅ Normal
2024-05-20,Transport,29.81,Transport purchase,37.24791304347826,81.98109806209021,-0.09072717027826335,29.81,1,✅ Normal
2024-05-20,Groceries,50.1,Groceries purchase,83.44836956521739,43.79490760895957,-0.7614668322395313,50.1,1,✅ Normal
2024-05-20,Entertainment,70.88,Entertainment purchase,48.73046511627906,56.86604519972332,0.3895036977853473,70.88,1,✅ Normal
2024-05-21,Transport,26.4,Transport purchase,37.24791304347826,81.98109806209021,-0.13232212424457107,26.4,1,✅ Normal
2024-05-21,Rent,806.14,Rent purchase,1001.6860483870968,118.48075726455069,-1.6504456327070078,806.14,-1,🚨 ANOMALY
2024-05-21,Dining,38.67,Dining purchase,43.48278260869565,62.29966675796977,-0.07725214048725176,38.67,1,✅ Normal
2024-05-21,Transport,12.99,Transport purchase,37.24791304347826,81.98109806209021,-0.2958964153554761,12.99,1,✅ Normal
2024-05-22,Entertainment,53.63,Entertainment purchase,48.73046511627906,56.86604519972332,0.0861592338013472,53.63,1,✅ Normal
2024-05-22,Healthcare,71.99,Healthcare purchase,66.80322314049586,66.93434885785321,0.0774905104480685,71.99,1,✅ Normal
2024-05-22,Entertainment,69.66,Entertainment purchase,48.73046511627906,56.86604519972332,0.36804977047749343,69.66,1,✅ Normal
2024-05-23,Rent,1148.95,Rent purchase,1001.6860483870968,118.48075726455069,1.2429356041680575,1148.95,1,✅ Normal
2024-05-23,Groceries,89.4,Groceries purchase,83.44836956521739,43.79490760895957,0.13589777350198198,89.4,1,✅ Normal
2024-05-23,Utilities,116.8,Utilities purchase,108.79351851851852,26.564199726897385,0.3014011927253569,116.8,1,✅ Normal
2024-05-23,Entertainment,53.88,Entertainment purchase,48.73046511627906,56.86604519972332,0.09055553038082546,53.88,1,✅ Normal
2024-05-24,Utilities,127.21,Utilities purchase,108.79351851851852,26.564199726897385,0.6932819987358398,127.21,1,✅ Normal
2024-05-24,Healthcare,98.27,Healthcare purchase,66.80322314049586,66.93434885785321,0.47011403556534687,98.27,1,✅ Normal
2024-05-24,Dining,34.97,Dining purchase,43.48278260869565,62.29966675796977,-0.13664250631977326,34.97,1,✅ Normal
2024-05-25,Entertainment,40.15,Entertainment purchase,48.73046511627906,56.86604519972332,-0.1508890777641209,40.15,1,✅ Normal
2024-05-25,Groceries,63.47,Groceries purchase,83.44836956521739,43.79490760895957,-0.45618019664757126,63.47,1,✅ Normal
2024-05-25,Groceries,43.68,Groceries purchase,83.44836956521739,43.79490760895957,-0.9080592182156259,43.68,1,✅ Normal
2024-05-26,Healthcare,65.27,Healthcare purchase,66.80322314049586,66.93434885785321,-0.022906372686943302,65.27,1,✅ Normal
2024-05-26,Transport,16.8,Transport purchase,37.24791304347826,81.98109806209021,-0.2494222879033845,16.8,1,✅ Normal
2024-05-27,Healthcare,69.58,Healthcare purchase,66.80322314049586,66.93434885785321,0.04148508063328008,69.58,1,✅ Normal
2024-05-28,Rent,1165.13,Rent purchase,1001.6860483870968,118.48075726455069,1.3794978643490285,1165.13,1,✅ Normal
2024-05-28,Transport,19.29,Transport purchase,37.24791304347826,81.98109806209021,-0.21904943295437979,19.29,1,✅ Normal
2024-05-29,Rent,902.13,Rent purchase,1001.6860483870968,118.48075726455069,-0.8402718777767623,902.13,1,✅ Normal
2024-05-29,Groceries,111.91,Groceries purchase,83.44836956521739,43.79490760895957,0.6498844726175406,111.91,1,✅ Normal
2024-05-29,Rent,1160.48,Rent purchase,1001.6860483870968,118.48075726455069,1.3402509848779824,1160.48,1,✅ Normal
2024-05-30,Dining,34.88,Dining purchase,43.48278260869565,62.29966675796977,-0.13808713684002372,34.88,1,✅ Normal
2024-05-30,Entertainment,79.14,Entertainment purchase,48.73046511627906,56.86604519972332,0.5347573367713093,79.14,1,✅ Normal
2024-05-31,Utilities,149.94,Utilities purchase,108.79351851851852,26.564199726897385,1.5489448921669906,149.94,-1,🚨 ANOMALY
2024-05-31,Healthcare,75.23,Healthcare purchase,66.80322314049586,66.93434885785321,0.12589615053102074,75.23,1,✅ Normal
2024-05-31,Rent,1138.12,Rent purchase,1001.6860483870968,118.48075726455069,1.1515283558516214,1138.12,1,✅ Normal
2024-06-01,Entertainment,50.24,Entertainment purchase,48.73046511627906,56.86604519972332,0.026545452183621927,50.24,1,✅ Normal
2024-06-01,Transport,900.0,Flight booking,37.24791304347826,81.98109806209021,10.523792768707455,900.0,-1,🚨 ANOMALY
2024-06-01,Dining,25.67,Dining purchase,43.48278260869565,62.29966675796977,-0.28592099341232713,25.67,1,✅ Normal
2024-06-01,Shopping,23.95,Shopping purchase,162.02254098360655,248.01568525964717,-0.5567089066929726,23.95,1,✅ Normal
2024-06-01,Healthcare,41.96,Healthcare purchase,66.80322314049586,66.93434885785321,-0.37115806106151544,41.96,1,✅ Normal
2024-06-02,Rent,1133.14,Rent purchase,1001.6860483870968,118.48075726455069,1.1094962139665037,1133.14,1,✅ Normal
2024-06-03,Entertainment,25.33,Entertainment purchase,48.73046511627906,56.86604519972332,-0.4115015389955924,25.33,1,✅ Normal
2024-06-03,Utilities,115.88,Utilities purchase,108.79351851851852,26.564199726897385,0.26676811476861867,115.88,1,✅ Normal
2024-06-03,Utilities,114.64,Utilities purchase,108.79351851851852,26.564199726897385,0.2200887488269283,114.64,1,✅ Normal
2024-06-04,Dining,55.65,Dining purchase,43.48278260869565,62.29966675796977,0.19530148433334663,55.65,1,✅ Normal
2024-06-04,Groceries,64.71,Groceries purchase,83.44836956521739,43.79490760895957,-0.4278664024715033,64.71,1,✅ Normal
2024-06-05,Groceries,86.37,Groceries purchase,83.44836956521739,43.79490760895957,0.06671164741046072,86.37,1,✅ Normal
2024-06-05,Transport,13.61,Transport purchase,37.24791304347826,81.98109806209021,-0.2883336964525111,13.61,1,✅ Normal
2024-06-05,Shopping,78.81,Shopping purchase,162.02254098360655,248.01568525964717,-0.3355132192405149,78.81,1,✅ Normal
2024-06-05,Healthcare,34.05,Healthcare purchase,66.80322314049586,66.93434885785321,-0.48933355891835234,34.05,1,✅ Normal
2024-06-06,Entertainment,47.16,Entertainment purchase,48.73046511627906,56.86604519972332,-0.027616921675550386,47.16,1,✅ Normal
2024-06-06,Shopping,169.49,Shopping purchase,162.02254098360655,248.01568525964717,0.030108817547470003,169.49,1,✅ Normal
2024-06-07,Shopping,154.38,Shopping purchase,162.02254098360655,248.01568525964717,-0.030814748573686334,154.38,1,✅ Normal
2024-06-07,Entertainment,66.3,Entertainment purchase,48.73046511627906,56.86604519972332,0.30896354444930557,66.3,1,✅ Normal
2024-06-07,Rent,1186.95,Rent purchase,1001.6860483870968,118.48075726455069,1.5636627912432666,1186.95,-1,🚨 ANOMALY
2024-06-08,Healthcare,97.38,Healthcare purchase,66.80322314049586,66.93434885785321,0.45681742455490626,97.38,1,✅ Normal
2024-06-08,Entertainment,16.32,Entertainment purchase,48.73046511627906,56.86604519972332,-0.5699440677199891,16.32,1,✅ Normal
2024-06-08,Dining,21.33,Dining purchase,43.48278260869565,62.29966675796977,-0.35558428738885234,21.33,1,✅ Normal
2024-06-08,Utilities,137.41,Utilities purchase,108.79351851851852,26.564199726897385,1.077257428256198,137.41,1,✅ Normal
2024-06-09,Groceries,61.16,Groceries purchase,83.44836956521739,43.79490760895957,-0.5089260551529885,61.16,1,✅ Normal
2024-06-09,Dining,35.47,Dining purchase,43.48278260869565,62.29966675796977,-0.12861678120727035,35.47,1,✅ Normal
2024-06-09,Shopping,125.22,Shopping purchase,162.02254098360655,248.01568525964717,-0.14838795758049753,125.22,1,✅ Normal
2024-06-09,Entertainment,17.58,Entertainment purchase,48.73046511627906,56.86604519972332,-0.5477867329594186,17.58,1,✅ Normal
2024-06-10,Rent,810.01,Rent purchase,1001.6860483870968,118.48075726455069,-1.6177821007601378,810.01,1,✅ Normal
2024-06-10,Entertainment,74.07,Entertainment purchase,48.73046511627906,56.86604519972332,0.44560044213948996,74.07,1,✅ Normal
2024-06-11,Dining,43.59,Dining purchase,43.48278260869565,62.29966675796977,0.0017209946197767887,43.59,1,✅ Normal
2024-06-11,Rent,1163.76,Rent purchase,1001.6860483870968,118.48075726455069,1.367934805236053,1163.76,1,✅ Normal
2024-06-12,Healthcare,29.33,Healthcare purchase,66.80322314049586,66.93434885785321,-0.5598504173108011,29.33,1,✅ Normal
2024-06-12,Groceries,115.7,Groceries purchase,83.44836956521739,43.79490760895957,0.7364242144943941,115.7,1,✅ Normal
2024-06-12,Shopping,199.27,Shopping purchase,162.02254098360655,248.01568525964717,0.15018186844674428,199.27,1,✅ Normal
2024-06-13,Dining,25.57,Dining purchase,43.48278260869565,62.29966675796977,-0.2875261384348277,25.57,1,✅ Normal
2024-06-14,Healthcare,66.99,Healthcare purchase,66.80322314049586,66.93434885785321,0.0027904485916608944,66.99,1,✅ Normal
2024-06-14,Healthcare,56.29,Healthcare purchase,66.80322314049586,66.93434885785321,-0.1570676837810513,56.29,1,✅ Normal
2024-06-15,Healthcare,72.39,Healthcare purchase,66.80322314049586,66.93434885785321,0.08346651539658119,72.39,1,✅ Normal
2024-06-15,Rent,1046.26,Rent purchase,1001.6860483870968,118.48075726455069,0.3762125820429719,1046.26,1,✅ Normal
2024-06-16,Groceries,95.22,Groceries purchase,83.44836956521739,43.79490760895957,0.2687899364896563,95.22,1,✅ Normal
2024-06-16,Utilities,99.9,Utilities purchase,108.79351851851852,26.564199726897385,-0.3347933914799418,99.9,1,✅ Normal
2024-06-16,Utilities,136.99,Utilities purchase,108.79351851851852,26.564199726897385,1.0614466752759484,136.99,1,✅ Normal
2024-06-17,Entertainment,48.11,Entertainment purchase,48.73046511627906,56.86604519972332,-0.010910994673532931,48.11,1,✅ Normal
2024-06-18,Utilities,147.14,Utilities purchase,108.79351851851852,26.564199726897385,1.4435398722986568,147.14,1,✅ Normal
2024-06-18,Groceries,71.85,Groceries purchase,83.44836956521739,43.79490760895957,-0.2648337489093047,71.85,1,✅ Normal
2024-06-18,Rent,836.67,Rent purchase,1001.6860483870968,118.48075726455069,-1.3927666584594782,836.67,1,✅ Normal
2024-06-19,Entertainment,27.05,Entertainment purchase,48.73046511627906,56.86604519972332,-0.3812550185287819,27.05,1,✅ Normal
2024-06-19,Groceries,44.05,Groceries purchase,83.44836956521739,43.79490760895957,-0.8996107473727669,44.05,1,✅ Normal
2024-06-20,Utilities,66.17,Utilities purchase,108.79351851851852,26.564199726897385,-1.6045474343938317,66.17,1,✅ Normal
2024-06-20,Utilities,112.77,Utilities purchase,108.79351851851852,26.564199726897385,0.1496932534148625,112.77,1,✅ Normal
2024-06-21,Groceries,62.18,Groceries purchase,83.44836956521739,43.79490760895957,-0.4856356760726744,62.18,1,✅ Normal
2024-06-21,Entertainment,64.21,Entertainment purchase,48.73046511627906,56.86604519972332,0.2722105050448672,64.21,1,✅ Normal
2024-06-22,Transport,14.4,Transport purchase,37.24791304347826,81.98109806209021,-0.2786973288180879,14.4,1,✅ Normal
2024-06-22,Transport,31.61,Transport purchase,37.24791304347826,81.98109806209021,-0.06877088959223582,31.61,1,✅ Normal
2024-06-23,Transport,10.59,Transport purchase,37.24791304347826,81.98109806209021,-0.32517145627017946,10.59,1,✅ Normal
2024-06-24,Entertainment,11.1,Entertainment purchase,48.73046511627906,56.86604519972332,-0.6617387402994952,11.1,1,✅ Normal
2024-06-24,Shopping,29.43,Shopping purchase,162.02254098360655,248.01568525964717,-0.5346135299660408,29.43,1,✅ Normal
2024-06-25,Dining,48.55,Dining purchase,43.48278260869565,62.29966675796977,0.08133618773580545,48.55,1,✅ Normal
2024-06-25,Rent,979.31,Rent purchase,1001.6860483870968,118.48075726455069,-0.18885808044874575,979.31,1,✅ Normal
2024-06-25,Entertainment,45.93,Entertainment purchase,48.73046511627906,56.86604519972332,-0.04924670084658339,45.93,1,✅ Normal
2024-06-25,Dining,35.34,Dining purchase,43.48278260869565,62.29966675796977,-0.13070346973652103,35.34,1,✅ Normal
2024-06-26,Shopping,102.45,Shopping purchase,162.02254098360655,248.01568525964717,-0.24019666708272971,102.45,1,✅ Normal
2024-06-26,Groceries,98.18,Groceries purchase,83.44836956521739,43.79490760895957,0.33637770323252875,98.18,1,✅ Normal
